Agency,Name,Position,Remuneration,Expenses,Year,Sector
B.C. Hydro,"Jackson, Gw","Field Mgr, Dis Svcs",170718,23565,2020/2021,Crown corporations
B.C. Hydro,"Then, Gc",Cpc Technologist Sfmn/Wmn,170701,2026,2020/2021,Crown corporations
B.C. Hydro,"Dyck, L","Manager, Sector Accounts",170696,192,2020/2021,Crown corporations
B.C. Hydro,"Jackson, S","Mgr, Key Account Management",170642,2689,2020/2021,Crown corporations
B.C. Hydro,"Kelley, Tj",Power Line Techn Sfmn/Wmn,170620,7582,2020/2021,Crown corporations
B.C. Hydro,"Hargreaves, D","Manager, Marketing",170462,508,2020/2021,Crown corporations
B.C. Hydro,"Van Camp, Cm",Power Line Techn Sfmn/Wmn,170329,9292,2020/2021,Crown corporations
B.C. Hydro,"Chornoluk, Ja",Electrician Fmn/Wmn,170290,28865,2020/2021,Crown corporations
B.C. Hydro,"Janzen, Ra",Power Line Techn Sfmn/Wmn,170197,16487,2020/2021,Crown corporations
B.C. Hydro,"Von Minden, Se","Manager, Fleet Services",170170,9510,2020/2021,Crown corporations
B.C. Hydro,"Donaghy, S",Power Line Technician,170168,1651,2020/2021,Crown corporations
B.C. Hydro,"Withers, Aw",Power Line Techn Sfmn/Wmn,170143,3218,2020/2021,Crown corporations
B.C. Hydro,"Quon, Jc","Sr Mgr, Legal Services",170048,4830,2020/2021,Crown corporations
B.C. Hydro,"Swanson, Aw",Cpc Technologist Sfmn/Wmn,170015,6999,2020/2021,Crown corporations
B.C. Hydro,"Goehring, Bk","Mgr, Indigenous Employment & Bus Dev",169966,5137,2020/2021,Crown corporations
B.C. Hydro,"Barbour, Sr","Regional Mgr, Distribution & Stations",169873,4020,2020/2021,Crown corporations
B.C. Hydro,"Apolzer, Jf","Field Manager, Cpc",169739,4257,2020/2021,Crown corporations
B.C. Hydro,"Howker, Eb","Regional Manager, Field Ops",169708,2581,2020/2021,Crown corporations
B.C. Hydro,"Pinkenburg, J",Power Line Technician,169682,4789,2020/2021,Crown corporations
B.C. Hydro,"Yarjau, Jr",Power Line Technician,169645,1576,2020/2021,Crown corporations
B.C. Hydro,"Gauthier, Zd",Power Line Techn Sfmn/Wmn,169472,3480,2020/2021,Crown corporations
B.C. Hydro,"Tang, Xs",Srmgrtrans&Interconnectionplng,169400,4291,2020/2021,Crown corporations
B.C. Hydro,"Bjorklund, S",Power Line Technician,169399,856,2020/2021,Crown corporations
B.C. Hydro,"French, Ap","Mgr, Telecommunications",169330,1496,2020/2021,Crown corporations
B.C. Hydro,"Thomopoulos, Ji",Hr Lead,169295,4123,2020/2021,Crown corporations
B.C. Hydro,"Micholuk, Fl",Electrician Fmn/Wmn,169201,65,2020/2021,Crown corporations
B.C. Hydro,"Moren, Gm",Power Line Techn Sfmn/Wmn,169150,13239,2020/2021,Crown corporations
B.C. Hydro,"Waardenburg, M",Uhh-Power Line Techn Sfmn/Wmn,169051,32969,2020/2021,Crown corporations
B.C. Hydro,"Pountney, S","Division Manager, Distribution Design",168997,40457,2020/2021,Crown corporations
B.C. Hydro,"Beaton, Gp",Power Line Techn Sfmn/Wmn,168896,5620,2020/2021,Crown corporations
B.C. Hydro,"Brooks, Dm","Field Mgr, Dis Svcs",168782,4743,2020/2021,Crown corporations
B.C. Hydro,"Hardie, Dm","Manager, It Business Management",168748,561,2020/2021,Crown corporations
B.C. Hydro,"Munro, Kc",Trouble Technician,168733,3633,2020/2021,Crown corporations
B.C. Hydro,"Boltwood, C","Fin Mgr 3, Business Planning",168722,920,2020/2021,Crown corporations
B.C. Hydro,"Gabriel, Jg",Trouble Technician,168683,1726,2020/2021,Crown corporations
B.C. Hydro,"Le Couteur, Ac",Project Manager 2,168523,6017,2020/2021,Crown corporations
B.C. Hydro,"Bauerfind, Db",Safety Regns & Comp Specialist,168502,4718,2020/2021,Crown corporations
B.C. Hydro,"Lee, Ts",Mgr. Prop Acqs & Rights,168459,3839,2020/2021,Crown corporations
B.C. Hydro,"Foster, S",Project Manager 3,168360,13950,2020/2021,Crown corporations
B.C. Hydro,"Zhang, X",Principal Engineer,168355,3950,2020/2021,Crown corporations
B.C. Hydro,"Von Bargen, Bo",Power Line Technician,168354,4839,2020/2021,Crown corporations
B.C. Hydro,"Dayton, Mf",Project Manager 3,168292,665,2020/2021,Crown corporations
B.C. Hydro,"Truhn, T",Power Line Techn Sfmn/Wmn,168262,2445,2020/2021,Crown corporations
B.C. Hydro,"Jones, Sr","Mgr, Customer Projects & Apps",168214,2662,2020/2021,Crown corporations
B.C. Hydro,"Bunting, L",Power Line Technician,168018,14345,2020/2021,Crown corporations
B.C. Hydro,"Cotter, Jl",Power Line Technician,167939,3939,2020/2021,Crown corporations
B.C. Hydro,"Smart, Dg",Power Line Technician,167920,2134,2020/2021,Crown corporations
B.C. Hydro,"Pavlik, Bd",Power Line Techn Sfmn/Wmn,167811,13413,2020/2021,Crown corporations
B.C. Hydro,"Stumborg, Be",Decision Analysis Expert,167763,2481,2020/2021,Crown corporations
B.C. Hydro,"Davis, Ar",Project Manager 3,167644,13707,2020/2021,Crown corporations
B.C. Hydro,"Chessa, B",Construction Manager 2,167618,14920,2020/2021,Crown corporations
B.C. Hydro,"Jiao, Z",Engineering Team Lead,167617,2268,2020/2021,Crown corporations
B.C. Hydro,"Atanackovic, D",Engineering Division Manager,167606,4536,2020/2021,Crown corporations
B.C. Hydro,"Mcinnes, Kc",Project Manager 3,167538,10421,2020/2021,Crown corporations
B.C. Hydro,"Parmar, S","Mgr, Trans Projs & Progs",167521,2391,2020/2021,Crown corporations
B.C. Hydro,"Rollier, Sa",Uhh-Power Line Techn Sfmn/Wmn,167325,12226,2020/2021,Crown corporations
B.C. Hydro,"Fornasier, R",Project Manager 3,167318,3989,2020/2021,Crown corporations
B.C. Hydro,"Berard, Mg",Power Line Techn Fmn/Wmn,167300,1847,2020/2021,Crown corporations
B.C. Hydro,"Jones, Mb","Fin Mgr 3, Reporting",167292,484,2020/2021,Crown corporations
B.C. Hydro,"Greenlay, Ar",Power Line Technician,167223,13541,2020/2021,Crown corporations
B.C. Hydro,"Dale, Jd",Regional Distribution Fmn/Wmn,167184,1014,2020/2021,Crown corporations
B.C. Hydro,"Hamed, O","Manager, It Integrated Planning",166989,2827,2020/2021,Crown corporations
B.C. Hydro,"Beauchamp, Cj","Forester, Vegetation",166964,20555,2020/2021,Crown corporations
B.C. Hydro,"Peco, Bp","Manager, Security & Emergency Management",166927,7379,2020/2021,Crown corporations
B.C. Hydro,"Bergmann, Uh","Regional Manager, Field Ops",166855,2299,2020/2021,Crown corporations
B.C. Hydro,"Papadoulis, D","Manager, Asset Management",166832,1530,2020/2021,Crown corporations
B.C. Hydro,"Leiske, De",Power Line Technician,166687,1599,2020/2021,Crown corporations
B.C. Hydro,"Wiebe, Sp",Electrician Fmn/Wmn,166549,13664,2020/2021,Crown corporations
B.C. Hydro,"Pollock, Bc","Field Mgr, Stns",166468,8268,2020/2021,Crown corporations
B.C. Hydro,"Ellis, Gr",Power Line Techn Sfmn/Wmn,166459,1034,2020/2021,Crown corporations
B.C. Hydro,"Mottishaw, Pj",Power Line Technician,166345,5305,2020/2021,Crown corporations
B.C. Hydro,"Kohut, Jc",Sr. Engineer,166247,13715,2020/2021,Crown corporations
B.C. Hydro,"Ethier, Ep",Fd Ops Trouble Mgr,166236,11972,2020/2021,Crown corporations
B.C. Hydro,"Mcnabb, Kn",Power Line Techn Fmn/Wmn,166156,3143,2020/2021,Crown corporations
B.C. Hydro,"Fleming, Bl","Mgr, Construction Processes And Controls",166148,6339,2020/2021,Crown corporations
B.C. Hydro,"Morrison, Kl",Power Line Technician,166143,1158,2020/2021,Crown corporations
B.C. Hydro,"Labadie, Nl",Sr. Field Manager,166021,18501,2020/2021,Crown corporations
B.C. Hydro,"Singh, G","Mgr, It Security & Infastruct",165924,360,2020/2021,Crown corporations
B.C. Hydro,"Hutchinson, K",Power Line Techn Fmn/Wmn,165862,3935,2020/2021,Crown corporations
B.C. Hydro,"Turner, R",Construction Manager 2,165830,20794,2020/2021,Crown corporations
B.C. Hydro,"Kim, S",Thermal Plant Ops Tech - Shift Eng,165782,3449,2020/2021,Crown corporations
B.C. Hydro,"Bye, Br",Power Line Technician,165764,3047,2020/2021,Crown corporations
B.C. Hydro,"Russell, R",Power Line Techn Sfmn/Wmn,165728,12041,2020/2021,Crown corporations
B.C. Hydro,"Thompson, Lm","Dir, Indigenous Rels",165686,15029,2020/2021,Crown corporations
B.C. Hydro,"Gustaspi, B","Mgr, Business Support Services",165672,0,2020/2021,Crown corporations
B.C. Hydro,"Prosperi-Porta, M",System Control Mgr,165651,8643,2020/2021,Crown corporations
B.C. Hydro,"Hill, Db",Power Line Techn Sfmn/Wmn,165627,3591,2020/2021,Crown corporations
B.C. Hydro,"Watrich, Cl",Regional Distribution Fmn/Wmn,165532,9013,2020/2021,Crown corporations
B.C. Hydro,"Nguyen, Tm",System Control Mgr,165448,12497,2020/2021,Crown corporations
B.C. Hydro,"Mace, K",Trades Training Instructor,165282,17182,2020/2021,Crown corporations
B.C. Hydro,"Scott, Dd",Power Line Technician,165209,3019,2020/2021,Crown corporations
B.C. Hydro,"Bernier, T",Power Line Technician,165037,6222,2020/2021,Crown corporations
B.C. Hydro,"Moore, Ca","Field Mgr, Dis Svcs",165035,4924,2020/2021,Crown corporations
B.C. Hydro,"Messer, Cr",Engineering Team Lead,164946,16208,2020/2021,Crown corporations
B.C. Hydro,"Prpic, M","Manager, Distribution Area Planning",164900,4481,2020/2021,Crown corporations
B.C. Hydro,"Haizimsque, Ce",Power Line Techn Sfmn/Wmn,164760,826,2020/2021,Crown corporations
B.C. Hydro,"Walker, Bj",Power Line Technician,164744,5263,2020/2021,Crown corporations
B.C. Hydro,"Mclean, S","Field Mgr, Dis Svcs",164661,8996,2020/2021,Crown corporations
B.C. Hydro,"Grujic, A",Specialist Engineer,164490,18942,2020/2021,Crown corporations
B.C. Hydro,"Mckeachie, Js",Power Line Technician,164436,4064,2020/2021,Crown corporations
B.C. Hydro,"Davie, Jg","Mgr, Business Support Services",164433,4527,2020/2021,Crown corporations
B.C. Hydro,"Ernst, Dh",Uhh-Power Line Technician,164428,40524,2020/2021,Crown corporations
B.C. Hydro,"Williams, L","Mgr, Technology Service Mgmt & Delivery",164383,3094,2020/2021,Crown corporations
B.C. Hydro,"Legault, Cg",Power Line Technician,164258,1625,2020/2021,Crown corporations
B.C. Hydro,"Mcastocker, Lg",Power Line Techn Sfmn/Wmn,164252,8396,2020/2021,Crown corporations
B.C. Hydro,"Van Vliet, Rs",Power Line Technician,164238,4730,2020/2021,Crown corporations
B.C. Hydro,"Masse, Ct",Power Line Technician,164169,4386,2020/2021,Crown corporations
B.C. Hydro,"Mcclinton, Cs",Power Line Technician,163937,2121,2020/2021,Crown corporations
B.C. Hydro,"Galos, D",Power Line Techn Sfmn/Wmn,163911,1514,2020/2021,Crown corporations
B.C. Hydro,"Carlaw, Sm","Area Manager, Generation Ops",163902,7109,2020/2021,Crown corporations
B.C. Hydro,"Barnett, Kr",Uhh-Power Line Technician,163848,50430,2020/2021,Crown corporations
B.C. Hydro,"Conway, D",Community Relations Manager,163705,32361,2020/2021,Crown corporations
B.C. Hydro,"Sanderson, Ca",Cable Splicer Sfmn/Wmn,163606,7093,2020/2021,Crown corporations
B.C. Hydro,"Letkeman, Ic",Mechanic Fmn/Wmn,163479,28163,2020/2021,Crown corporations
B.C. Hydro,"Enegren, Eg",Specialist Engineer,163460,18239,2020/2021,Crown corporations
B.C. Hydro,"Verjee, Sv","Mgr, Distribution Engineering",163403,3905,2020/2021,Crown corporations
B.C. Hydro,"Sherbot, Dm","Manager, System Optimization Portfolio",163397,15285,2020/2021,Crown corporations
B.C. Hydro,"Hill, Rj","Manager, Environmental Field Services",163352,21079,2020/2021,Crown corporations
B.C. Hydro,"Olson, Sr",Power Line Technician,163329,4306,2020/2021,Crown corporations
B.C. Hydro,"Ritchie, Td",Trouble Technician,163316,1408,2020/2021,Crown corporations
B.C. Hydro,"Moo, V","Fin Mgr 2, Pol & Int Control",163315,1444,2020/2021,Crown corporations
B.C. Hydro,"Siew, Ck","Mgr, Da & Strategic Plng",163233,658,2020/2021,Crown corporations
B.C. Hydro,"Lang, Rm",Power Line Technician,163208,2453,2020/2021,Crown corporations
B.C. Hydro,"Macpheat, Cj",Sr. Design Manager,163207,29107,2020/2021,Crown corporations
B.C. Hydro,"Rutherford, Nj",Sr. Field Manager,163088,18845,2020/2021,Crown corporations
B.C. Hydro,"Murray, Sd",Sr. Field Manager,163025,947,2020/2021,Crown corporations
B.C. Hydro,"Berard, Dw",Uhh-Power Line Technician,163018,26536,2020/2021,Crown corporations
B.C. Hydro,"Nezil, Sd",Power Line Technician,163008,5636,2020/2021,Crown corporations
B.C. Hydro,"Mutukutti-Arachchige, Rp",Principal Engineer,162969,7023,2020/2021,Crown corporations
B.C. Hydro,"Marwick, Jb","Manager, Employee Relations",162833,12779,2020/2021,Crown corporations
B.C. Hydro,"Rochon, Kd",Uhh-Power Line Technician,162796,3297,2020/2021,Crown corporations
B.C. Hydro,"Nielsen, G",Specialist Engineer,162729,14953,2020/2021,Crown corporations
B.C. Hydro,"Holmgren, Cd",Uhh-Power Line Technician,162587,3386,2020/2021,Crown corporations
B.C. Hydro,"Barnes, Ma",Sr. Field Manager,162556,24790,2020/2021,Crown corporations
B.C. Hydro,"Brodie, Rt",Power Line Technician,162528,1119,2020/2021,Crown corporations
B.C. Hydro,"Dharamshi, Ns",Project Manager 2,162476,3489,2020/2021,Crown corporations
B.C. Hydro,"Diesch, M",Power Line Techn Sfmn/Wmn,162442,11561,2020/2021,Crown corporations
B.C. Hydro,"Chappell, As",Safety Advocate,162325,39473,2020/2021,Crown corporations
B.C. Hydro,"Steed, Am",System Control Mgr,162222,2483,2020/2021,Crown corporations
B.C. Hydro,"Hohner, Rk",Cpc Technologist Sfmn/Wmn,162191,14343,2020/2021,Crown corporations
B.C. Hydro,"Mccredie, Sa",Project Manager 2,162143,2120,2020/2021,Crown corporations
B.C. Hydro,"Micovic, Z",Principal Engineer,162084,11361,2020/2021,Crown corporations
B.C. Hydro,"Mol, A",Electrician,161979,892,2020/2021,Crown corporations
B.C. Hydro,"Hobkirk, Bj",Sr Regulatory Specialist,161836,3385,2020/2021,Crown corporations
B.C. Hydro,"Becer, B",Specialist Engineer,161769,649,2020/2021,Crown corporations
B.C. Hydro,"Aldeguer, Ra",General Counsel,161595,1253,2020/2021,Crown corporations
B.C. Hydro,"Zhao, H",Thermal Plant Operations Tech,161575,1892,2020/2021,Crown corporations
B.C. Hydro,"Shepherd, Je",Project Manager 3,161515,6136,2020/2021,Crown corporations
B.C. Hydro,"Brookes, Jh",Line Field Rep - Plt,161495,546,2020/2021,Crown corporations
B.C. Hydro,"Young, C",Project Manager 2,161321,11647,2020/2021,Crown corporations
B.C. Hydro,"Mcclelland, La",Sr. Business Strategy Advisor,161288,599,2020/2021,Crown corporations
B.C. Hydro,"Hicks, Dj",Trouble Technician,161175,304,2020/2021,Crown corporations
B.C. Hydro,"Gebert, D",Project Manager 3,161146,5144,2020/2021,Crown corporations
B.C. Hydro,"Waite, Ca",Project Manager 3,161130,6820,2020/2021,Crown corporations
B.C. Hydro,"Devlin, Da",Power Line Technician,161093,5770,2020/2021,Crown corporations
B.C. Hydro,"Shahid, Ms",Chief It Architect,161063,266,2020/2021,Crown corporations
B.C. Hydro,"Clark, Pf",Ethics Officer,161046,10199,2020/2021,Crown corporations
B.C. Hydro,"Gent, Ts",Const Officer 4,161008,3181,2020/2021,Crown corporations
B.C. Hydro,"Nadeau, Rp",Mechanic Sfmn/Wmn,160975,199,2020/2021,Crown corporations
B.C. Hydro,"Flynn, Dj",Power Line Techn Sfmn/Wmn,160973,1690,2020/2021,Crown corporations
B.C. Hydro,"Read, Rd","Field Mgr, Veg",160933,4102,2020/2021,Crown corporations
B.C. Hydro,"Keller, Bd",Power Line Technician,160910,1525,2020/2021,Crown corporations
B.C. Hydro,"Fisher, Ee",Power Line Technician,160903,12693,2020/2021,Crown corporations
B.C. Hydro,"Wilson, Tr","Field Manager, Cable",160835,6694,2020/2021,Crown corporations
B.C. Hydro,"Mercer, Sr",Specialist Engineer,160746,23652,2020/2021,Crown corporations
B.C. Hydro,"Stanway, Gd","Mgr, Customer Projects & Apps",160568,2444,2020/2021,Crown corporations
B.C. Hydro,"Blokland, Cw",Power Line Techn Fmn/Wmn,160566,5052,2020/2021,Crown corporations
B.C. Hydro,"Betteridge, Bp",Cable Splicer Sfmn/Wmn,160529,2056,2020/2021,Crown corporations
B.C. Hydro,"Sterrett, Rj","Area Mgr, Stations Services",160525,9355,2020/2021,Crown corporations
B.C. Hydro,"Burkitt, Sa","Regional Mgr, Distribution & Stations",160471,24008,2020/2021,Crown corporations
B.C. Hydro,"Nikkel, Mj",Power Line Technician,160249,8883,2020/2021,Crown corporations
B.C. Hydro,"Pattinson, Aw",Plant Manager,160201,18708,2020/2021,Crown corporations
B.C. Hydro,"Kovacevic, N",It Project Manager 3,160140,2295,2020/2021,Crown corporations
B.C. Hydro,"Ward, Br",Sr. Field Manager,160127,11234,2020/2021,Crown corporations
B.C. Hydro,"Nichols, Wr",Power Line Technician,160122,2938,2020/2021,Crown corporations
B.C. Hydro,"Chu, T",Sr. Business Strategy Advisor,160096,2560,2020/2021,Crown corporations
B.C. Hydro,"Zemenchik, Sm",Electrician Sfmn/Wmn,160073,16768,2020/2021,Crown corporations
B.C. Hydro,"Receveur, Bf",Power Line Technician,159981,45989,2020/2021,Crown corporations
B.C. Hydro,"Morrow, Da",Sr. Engineer,159969,5824,2020/2021,Crown corporations
B.C. Hydro,"Halse, Jb","Field Mgr, Dis Svcs",159925,1099,2020/2021,Crown corporations
B.C. Hydro,"Mckenzie, Rh","Field Mgr, Stns",159899,21140,2020/2021,Crown corporations
B.C. Hydro,"Wang, H",Specialist Engineer,159881,24031,2020/2021,Crown corporations
B.C. Hydro,"Sharma, Ak",Construction Manager 3,159848,2891,2020/2021,Crown corporations
B.C. Hydro,"Holmgren, As",Power Line Techn Sfmn/Wmn,159839,4485,2020/2021,Crown corporations
B.C. Hydro,"Bergen, Bb",Power Line Technician,159810,2141,2020/2021,Crown corporations
B.C. Hydro,"Darby, A","Manager, Asset Management",159697,326,2020/2021,Crown corporations
B.C. Hydro,"Khosravi, H",Specialist Engineer,159696,10253,2020/2021,Crown corporations
B.C. Hydro,"Cheng, W",Specialist Engineer,159695,5844,2020/2021,Crown corporations
B.C. Hydro,"Preston, M",Power Line Technician,159686,9195,2020/2021,Crown corporations
B.C. Hydro,"Quast, Dj",Power Line Techn Sfmn/Wmn,159539,1278,2020/2021,Crown corporations
B.C. Hydro,"Crooks, Sa",Power Line Technician,159331,5745,2020/2021,Crown corporations
B.C. Hydro,"Organ, Br",Power Line Techn Sfmn/Wmn,159313,4174,2020/2021,Crown corporations
B.C. Hydro,"Mullin, Gj","Field Mgr, Dis Svcs",159284,16327,2020/2021,Crown corporations
B.C. Hydro,"Simpson, Wg",Power Line Technician,159256,5768,2020/2021,Crown corporations
B.C. Hydro,"Groves, Cl",Engineering Division Manager,159256,2214,2020/2021,Crown corporations
B.C. Hydro,"Balogh, Za",Thermal Plant Operations Tech,159220,0,2020/2021,Crown corporations
B.C. Hydro,"Angus, R",Trouble Technician,158964,2026,2020/2021,Crown corporations
B.C. Hydro,"Fish, M",Project Manager 2,158917,2978,2020/2021,Crown corporations
B.C. Hydro,"Kho, Gh","Mgr, Business Support Services",158696,3144,2020/2021,Crown corporations
B.C. Hydro,"Swoboda, Wd",Power Line Technician,158496,13029,2020/2021,Crown corporations
B.C. Hydro,"Popek, Dd",Power Line Technician,158494,15039,2020/2021,Crown corporations
B.C. Hydro,"Prestwich, Ma","Regional Mgr, Distribution & Stations",158336,21541,2020/2021,Crown corporations
B.C. Hydro,"Mah, Tk","Mgr, Dist Feeder Planning",158335,2355,2020/2021,Crown corporations
B.C. Hydro,"Yao, Z",Specialist Engineer,158331,3288,2020/2021,Crown corporations
B.C. Hydro,"Defeo, Mj",Const Officer 4,158324,17768,2020/2021,Crown corporations
B.C. Hydro,"Sawyer, Me",Treasurer,158253,5808,2020/2021,Crown corporations
B.C. Hydro,"Long, Df",Construction Manager 3,158246,10549,2020/2021,Crown corporations
B.C. Hydro,"Kramer, Pa","Field Manager, Trans",158153,11207,2020/2021,Crown corporations
B.C. Hydro,"Hale, Dw","Fin Prof 4, Pol & Int Control",158126,1193,2020/2021,Crown corporations
B.C. Hydro,"Hill, Ma","Area Mgr, Construction Svcs",158100,20274,2020/2021,Crown corporations
B.C. Hydro,"Mukkavilli, Gb",Project Manager 3,158058,943,2020/2021,Crown corporations
B.C. Hydro,"Croteau, Sm",Power Line Technician,158046,4772,2020/2021,Crown corporations
B.C. Hydro,"Heppner, Js",Power Line Techn Sfmn/Wmn,158014,52521,2020/2021,Crown corporations
B.C. Hydro,"Burggraeve, Da",Principal Engineer,157938,12706,2020/2021,Crown corporations
B.C. Hydro,"Schultz, M",Power Line Techn Sfmn/Wmn,157898,44799,2020/2021,Crown corporations
B.C. Hydro,"O'Ferrall, D",Maint & Ops Mgr 1,157807,16478,2020/2021,Crown corporations
B.C. Hydro,"Blackburn, Cd",Power Line Technician,157785,1331,2020/2021,Crown corporations
B.C. Hydro,"Pradhan, Ac",Engineering Team Lead,157758,399,2020/2021,Crown corporations
B.C. Hydro,"Martin, Df",Trades Training Projects Coord,157752,30243,2020/2021,Crown corporations
B.C. Hydro,"Yan, L",Principal Engineer,157727,4272,2020/2021,Crown corporations
B.C. Hydro,"Hanson, Tp",Project Manager 2,157701,7333,2020/2021,Crown corporations
B.C. Hydro,"Kikkert, Tr",Project Manager 2,157649,5499,2020/2021,Crown corporations
B.C. Hydro,"Booth, Jd",Power Line Technician,157616,2328,2020/2021,Crown corporations
B.C. Hydro,"Nelson, Nr",Trouble Technician,157612,2677,2020/2021,Crown corporations
B.C. Hydro,"Wertz, Rk",Power Line Techn Sfmn/Wmn,157563,3183,2020/2021,Crown corporations
B.C. Hydro,"Holland, Fm","Area Mgr, Stations Services",157548,23657,2020/2021,Crown corporations
B.C. Hydro,"Carmichael, Da",Power Line Technician,157532,1530,2020/2021,Crown corporations
B.C. Hydro,"Bailey, Re","Field Mgr, Apps & Stns",157490,5487,2020/2021,Crown corporations
B.C. Hydro,"Malm, Mp",Engineering Team Lead,157477,2698,2020/2021,Crown corporations
B.C. Hydro,"Leng, M",Project Manager 3,157471,1071,2020/2021,Crown corporations
B.C. Hydro,"Siega, Pl",Project Manager 3,157462,987,2020/2021,Crown corporations
B.C. Hydro,"Wray, Tg","Field Mgr, Dis Svcs",157456,9577,2020/2021,Crown corporations
B.C. Hydro,"Titus, Ea",Power Line Technician,157421,10307,2020/2021,Crown corporations
B.C. Hydro,"Mills, Rj",Electrician Sfmn/Wmn,157376,13358,2020/2021,Crown corporations
B.C. Hydro,"Pollon, Rd",Power Line Technician,157254,7323,2020/2021,Crown corporations
B.C. Hydro,"Keir, Dg",Rates And Pricing Manager,157187,7302,2020/2021,Crown corporations
B.C. Hydro,"Merkley, Ba","Field Manager, Trans",157186,6683,2020/2021,Crown corporations
B.C. Hydro,"Laurila, Sn","Field Mgr, Dis Svcs",157169,17931,2020/2021,Crown corporations
B.C. Hydro,"Mcastocker, Bg",Power Line Technician,157158,2805,2020/2021,Crown corporations
B.C. Hydro,"Neil, Vp","Field Mgr, Dis Svcs",157147,3541,2020/2021,Crown corporations
B.C. Hydro,"Tutt, Ps","Field Mgr, Stns",157121,7971,2020/2021,Crown corporations
B.C. Hydro,"King, Mc",Power Line Technician,157068,11083,2020/2021,Crown corporations
B.C. Hydro,"Parker, Hj",Power Line Technician,156980,3760,2020/2021,Crown corporations
B.C. Hydro,"Shafi, Da",Project Engineer Specialist,156966,16676,2020/2021,Crown corporations
B.C. Hydro,"Miller, Bj",Uhh-Power Line Technician,156941,29201,2020/2021,Crown corporations
B.C. Hydro,"Wong, Bs",It Manager,156898,3899,2020/2021,Crown corporations
B.C. Hydro,"Iqbal, Q",Engineering Team Lead,156855,1940,2020/2021,Crown corporations
B.C. Hydro,"White, Gc",Power Line Techn Sfmn/Wmn,156818,2708,2020/2021,Crown corporations
B.C. Hydro,"Toop, Sa",Power Line Techn Sfmn/Wmn,156769,9419,2020/2021,Crown corporations
B.C. Hydro,"Underwood, Rg",Gen Tradesmn/Wmn Fmn/Wmn 1,156764,25796,2020/2021,Crown corporations
B.C. Hydro,"Raja, R","Mgr, Business Support Services",156740,9043,2020/2021,Crown corporations
B.C. Hydro,"Palmer, Gj",Power Line Technician,156734,3384,2020/2021,Crown corporations
B.C. Hydro,"Hau, Ck",Engineering Team Lead,156706,1803,2020/2021,Crown corporations
B.C. Hydro,"Pakzat, Fm",Sr. Engineer,156705,4499,2020/2021,Crown corporations
B.C. Hydro,"Nipp, Bj",Sr Solicitor & Counsel 1,156661,1698,2020/2021,Crown corporations
B.C. Hydro,"Tammen, Dm",Community Relations Manager,156581,8225,2020/2021,Crown corporations
B.C. Hydro,"Collier, Ej",Power Line Technician,156503,6416,2020/2021,Crown corporations
B.C. Hydro,"Grant, D","Field Manager, Cable",156458,2566,2020/2021,Crown corporations
B.C. Hydro,"Warren, Da",Power Line Technician,156424,9664,2020/2021,Crown corporations
B.C. Hydro,"Senger, Da",Power Line Techn Sfmn/Wmn,156407,1012,2020/2021,Crown corporations
B.C. Hydro,"Guterres, Tl",Hr Lead,156336,8369,2020/2021,Crown corporations
B.C. Hydro,"Christianson, Mr",Project Manager 3,156332,4674,2020/2021,Crown corporations
B.C. Hydro,"Mcgough, Mk",Project Manager 3,156327,1914,2020/2021,Crown corporations
B.C. Hydro,"Mcminn, Jd",Power Line Techn Sfmn/Wmn,156259,9506,2020/2021,Crown corporations
B.C. Hydro,"Berrisford, Mt",Uhh-Electrician Sfmn/Wmn,156248,8046,2020/2021,Crown corporations
B.C. Hydro,"Magdanz, Ph",Trouble Technician,156235,660,2020/2021,Crown corporations
B.C. Hydro,"Melcosky, Sw",Power Line Technician,156231,1323,2020/2021,Crown corporations
B.C. Hydro,"Mackenzie, K",Power Line Techn Sfmn/Wmn,156214,1024,2020/2021,Crown corporations
B.C. Hydro,"Bland, Gs",Power Line Technician,156214,11343,2020/2021,Crown corporations
B.C. Hydro,"O'Laney, Jt",Power Line Techn Sfmn/Wmn,156199,10378,2020/2021,Crown corporations
B.C. Hydro,"Tutty, Sc",Uhh-Electrician Fmn/Wmn,156163,28534,2020/2021,Crown corporations
B.C. Hydro,"Clendinning, W","Mgr, Resource Strat & Mgmt",156110,7419,2020/2021,Crown corporations
B.C. Hydro,"Wong, By","Mgr, Supply Chain Infrastructure Projs",156095,857,2020/2021,Crown corporations
B.C. Hydro,"Zou, M",Engineering Team Lead,156077,399,2020/2021,Crown corporations
B.C. Hydro,"Cronk, As",Power Line Technician,155996,1710,2020/2021,Crown corporations
B.C. Hydro,"Woodbury, Gw",Trouble Technician,155865,2317,2020/2021,Crown corporations
B.C. Hydro,"Nelson, Ea",Power Line Technician,155853,8405,2020/2021,Crown corporations
B.C. Hydro,"Neary, Gt",Power Line Technician,155821,3667,2020/2021,Crown corporations
B.C. Hydro,"Fulton, Cj",Project Engineer Specialist,155732,17523,2020/2021,Crown corporations
B.C. Hydro,"Groves, Kl",Project Engineer Specialist,155581,16312,2020/2021,Crown corporations
B.C. Hydro,"Stout, G",Sr. Engineer,155573,4689,2020/2021,Crown corporations
B.C. Hydro,"Marshall, Nj",Power Line Technician,155509,8771,2020/2021,Crown corporations
B.C. Hydro,"Higa, Tj",Trouble Technician,155487,349,2020/2021,Crown corporations
