Agency,Name,Position,Remuneration,Expenses,Year,Sector
Langara College,"Chiong, Stephen",Instructor,104827,2388,2020/2021,Universities and Colleges
Langara College,"Querido, Becky","Manager, Organizational Change Management",104926,8678,2020/2021,Universities and Colleges
Langara College,"Fajardo, Lanie",Instructor,104938,742,2020/2021,Universities and Colleges
Langara College,"Quastel, Jonas",Instructor,105022,750,2020/2021,Universities and Colleges
Langara College,"Wong, Joyce",Librarian,105022,1358,2020/2021,Universities and Colleges
Langara College,"Kumar, Anu",Instructor,105034,1119,2020/2021,Universities and Colleges
Langara College,"Blaeser, Stephen",Librarian,105042,2722,2020/2021,Universities and Colleges
Langara College,"Williams, Shawna",Curriculum Consultant,105089,4315,2020/2021,Universities and Colleges
Langara College,"Hunt, Fiona",Department Chair,105172,2891,2020/2021,Universities and Colleges
Langara College,"Basi, Simer",Instructor,105178,,2020/2021,Universities and Colleges
Langara College,"Naumann, Kenneth",Instructor,105357,1659,2020/2021,Universities and Colleges
Langara College,"Tinio, Mirabelle",Instructor,105459,,2020/2021,Universities and Colleges
Langara College,"MacLean, Megan",Instructor,105810,3552,2020/2021,Universities and Colleges
Langara College,"Ahmad, Rana",Instructor,105913,3965,2020/2021,Universities and Colleges
Langara College,"Padley, Sean",Cooperative Education Officer,106029,2773,2020/2021,Universities and Colleges
Langara College,"Christie, Niall",Instructor,106376,4603,2020/2021,Universities and Colleges
Langara College,"Geib, Scot",Department Chair,106396,5291,2020/2021,Universities and Colleges
Langara College,"Boston, Alexander",Instructor,106407,1706,2020/2021,Universities and Colleges
Langara College,"Prior, Julian",Educational Technology Advisor,106409,2612,2020/2021,Universities and Colleges
Langara College,"Klein, Effie",Department Chair,106415,2794,2020/2021,Universities and Colleges
Langara College,"Li, Eugene",Instructor,106415,3193,2020/2021,Universities and Colleges
Langara College,"Vernon, Ryan",Librarian,106415,724,2020/2021,Universities and Colleges
Langara College,"Day, Brent",Instructor,106415,1000,2020/2021,Universities and Colleges
Langara College,"Douglas, Janet",Instructor,106415,1912,2020/2021,Universities and Colleges
Langara College,"Enns, Sandra",Instructor,106415,568,2020/2021,Universities and Colleges
Langara College,"Erickson, Jennifer",Instructor,106415,516,2020/2021,Universities and Colleges
Langara College,"Lo, Michael",Instructor,106417,2738,2020/2021,Universities and Colleges
Langara College,"Grayson, Rochelle",Instructor,106471,22,2020/2021,Universities and Colleges
Langara College,"Sveinson, Kelly",Instructor,106481,2972,2020/2021,Universities and Colleges
Langara College,"Macqueen, Robin",Division Chair,106500,2010,2020/2021,Universities and Colleges
Langara College,"Cavicchioli, Caterina",Instructor,106506,235,2020/2021,Universities and Colleges
Langara College,"Robb, Erin",Instructor,106519,,2020/2021,Universities and Colleges
Langara College,"Poole, Jennifer",Instructor,106522,2059,2020/2021,Universities and Colleges
Langara College,"Wood, Benjamin",Instructor,106551,1989,2020/2021,Universities and Colleges
Langara College,"Hamilton, Melisa",Instructor,106582,524,2020/2021,Universities and Colleges
Langara College,"Aroca-Ouellette, Patricia",Department Chair,106805,1648,2020/2021,Universities and Colleges
Langara College,"Hill, Donald",Instructor,106851,1738,2020/2021,Universities and Colleges
Langara College,"Ruhl, Lealle",Instructor,107068,457,2020/2021,Universities and Colleges
Langara College,"Nyaeme, Bassam",Instructor,107075,,2020/2021,Universities and Colleges
Langara College,"Hughes, Bradley",Instructor,107290,2369,2020/2021,Universities and Colleges
Langara College,"Baker, Patricia","Associate Director, Facilities",107475,1073,2020/2021,Universities and Colleges
Langara College,"Tamas, Csilla",Coordinator,107614,244,2020/2021,Universities and Colleges
Langara College,"Nizar, Naila",Instructor,107632,1350,2020/2021,Universities and Colleges
Langara College,"Molag, Monica",Instructor,108235,4482,2020/2021,Universities and Colleges
Langara College,"Billette, Denis",Instructor,108377,2415,2020/2021,Universities and Colleges
Langara College,"Aoyagi, Tomoe","Associate Director, International Marketing & Business Developme n t",108508,9380,2020/2021,Universities and Colleges
Langara College,"Brooks, Teresa","Associate Director, International Student Services",108508,479,2020/2021,Universities and Colleges
Langara College,"Peters, Valerie","Associate Director, International Programs",108508,236,2020/2021,Universities and Colleges
Langara College,"Viaud, Merle",Instructor,108666,1174,2020/2021,Universities and Colleges
Langara College,"Anhaouy, Pichmony",Instructor,109029,5837,2020/2021,Universities and Colleges
Langara College,"Bill, Cassandra",Instructor,109035,,2020/2021,Universities and Colleges
Langara College,"Jessop, Deland",Instructor,109350,22,2020/2021,Universities and Colleges
Langara College,"Baljak, Yuko",Instructor,109432,3106,2020/2021,Universities and Colleges
Langara College,"Chan, Elic",Instructor,109721,415,2020/2021,Universities and Colleges
Langara College,"Cawsey, Ryan",Instructor,109799,600,2020/2021,Universities and Colleges
Langara College,"Thompson, Diane",Instructor,110207,2221,2020/2021,Universities and Colleges
Langara College,"Ghani, Naoman",Infrastructure Lead,110586,36,2020/2021,Universities and Colleges
Langara College,"Rajwani, Aziz",Instructor,110653,1020,2020/2021,Universities and Colleges
Langara College,"Ross, Margaret","Director, Student Conduct & Academic Integrity",110854,1299,2020/2021,Universities and Colleges
Langara College,"Cullen, Laura",Division Chair,111018,2561,2020/2021,Universities and Colleges
Langara College,"Pierson, Wanda",Instructor,111148,4052,2020/2021,Universities and Colleges
Langara College,"Bowers, Jim",Division Chair,111179,,2020/2021,Universities and Colleges
Langara College,"Chin, Eileen","Associate Director, Finance and Purchasing",111206,4630,2020/2021,Universities and Colleges
Langara College,"Pan, Lixin",Instructor,111318,1452,2020/2021,Universities and Colleges
Langara College,"Clark, Arnold",Deputy Registrar,111323,,2020/2021,Universities and Colleges
Langara College,"Murray, David","Project Manager, IT",111378,975,2020/2021,Universities and Colleges
Langara College,"Aitken, Stephanie",Instructor,111397,3007,2020/2021,Universities and Colleges
Langara College,"MacMillan, Theresa",Division Chair,111464,,2020/2021,Universities and Colleges
Langara College,"Bernaerdt, Darren",Division Chair,111514,1993,2020/2021,Universities and Colleges
Langara College,"Franzova, Nora",Division Chair,111514,1536,2020/2021,Universities and Colleges
Langara College,"Erdos, Katrina",Instructor,111645,550,2020/2021,Universities and Colleges
Langara College,"Numerow, Susan",Instructor,111656,2625,2020/2021,Universities and Colleges
Langara College,"Sunga, Paul",Instructor,112159,,2020/2021,Universities and Colleges
Langara College,"McColgan, Karen",Instructor,112418,744,2020/2021,Universities and Colleges
Langara College,"Hughes, Kelly",Department Chair,112542,8029,2020/2021,Universities and Colleges
Langara College,"Cottrell, Laura",Instructor,112716,,2020/2021,Universities and Colleges
Langara College,"Nelson, Debra",Instructor,112843,895,2020/2021,Universities and Colleges
Langara College,"Lau, Sung Lai","Manager, Payroll Services",113724,500,2020/2021,Universities and Colleges
Langara College,"Gianacopoulos, Marianne",Division Chair,113788,5829,2020/2021,Universities and Colleges
Langara College,"Madar, Jason",Coordinator,113870,5243,2020/2021,Universities and Colleges
Langara College,"Yu, Li",Instructor,113968,2285,2020/2021,Universities and Colleges
Langara College,"Wiebe, Sunita","Director, Office of Academic Quality Assurance",114236,,2020/2021,Universities and Colleges
Langara College,"Mowbray, Grant",Department Chair,114274,22,2020/2021,Universities and Colleges
Langara College,"Hon, Sik On","Associate Director, International Marketing & Business Developme n t",114673,2610,2020/2021,Universities and Colleges
Langara College,"Chen, Mingwu",Instructor,114795,112,2020/2021,Universities and Colleges
Langara College,"Petersohn, Adrienne",Assistant Chair,115810,593,2020/2021,Universities and Colleges
Langara College,"Dosanjh, Adveen",Manager,116458,716,2020/2021,Universities and Colleges
Langara College,"Munson, Suzanne","Director, Accessibility Services",117022,,2020/2021,Universities and Colleges
Langara College,"Huang, Joe",Instructor,118086,2251,2020/2021,Universities and Colleges
Langara College,"Rear, Terri","Associate Director, IT Project Portfolio Management (PPM)",118353,835,2020/2021,Universities and Colleges
Langara College,"Vogel, Vicki","Director, Language Training Centre",119269,847,2020/2021,Universities and Colleges
Langara College,"Cheung, Eva",Strategic Analytics Consultant,121173,2717,2020/2021,Universities and Colleges
Langara College,"Xiong, Weimin","Director, Institutional Research",121593,,2020/2021,Universities and Colleges
Langara College,"Kalra, Jessica",Instructor,124155,2625,2020/2021,Universities and Colleges
Langara College,"Wilkins, Erin",Department Chair,124181,185,2020/2021,Universities and Colleges
Langara College,"Adams, Mark","Director, Ancillary Services",124256,,2020/2021,Universities and Colleges
Langara College,"Vargas, Pablo","Dean, Continuing Studies",124378,,2020/2021,Universities and Colleges
Langara College,"Goula, Ivy",Instructor,126789,,2020/2021,Universities and Colleges
Langara College,"Blue, Greg",Instructor,128064,,2020/2021,Universities and Colleges
Langara College,"Yau, Justin","Associate Director, Operations",128167,600,2020/2021,Universities and Colleges
Langara College,"Schmor, Kent",Instructor,129120,1045,2020/2021,Universities and Colleges
Langara College,"Hargrave, Duane","Development Manager, Information Technology",129690,,2020/2021,Universities and Colleges
Langara College,"Mills, Colin",Instructor,131127,2977,2020/2021,Universities and Colleges
Langara College,"Cia, Patricia","Director, Academic Innovation",131298,517,2020/2021,Universities and Colleges
Langara College,"Smith, Daryl","Director, Internationalization",131750,2504,2020/2021,Universities and Colleges
Langara College,"Lawlor, Ciara",Instructor,132133,1316,2020/2021,Universities and Colleges
Langara College,"Gookstetter, Moira","Executive Director, Foundation and Director of College Advanceme n t",132322,2419,2020/2021,Universities and Colleges
Langara College,"Smith, Jan",Registrar,132532,236,2020/2021,Universities and Colleges
Langara College,"Leong, Diana",Instructor,138434,22,2020/2021,Universities and Colleges
Langara College,"Arnold-Forster, Chris","Director, Risk & Internal Controls",138689,1359,2020/2021,Universities and Colleges
Langara College,"Hackett, Karen","Director, HR Systems",138824,,2020/2021,Universities and Colleges
Langara College,"Van Dam, Brad","Director, International Education",141368,1238,2020/2021,Universities and Colleges
Langara College,"Mistry, Parizad","Director, HR Services",141925,840,2020/2021,Universities and Colleges
Langara College,"Koke, Michael","Director, Financial Services",142712,2198,2020/2021,Universities and Colleges
Langara College,"Doornbosch, Dwayne",Director,146075,381,2020/2021,Universities and Colleges
Langara College,"Syme, Charlotte Ann","Dean, Regular Studies",150910,1294,2020/2021,Universities and Colleges
Langara College,"Krause, Gerda","Dean, Regular Studies",155242,881,2020/2021,Universities and Colleges
Langara College,"Longo, Julie","Dean, Regular Studies",155995,1765,2020/2021,Universities and Colleges
Langara College,"Wong, John","Associate Director, Development",156251,,2020/2021,Universities and Colleges
Langara College,"Kelsall, Susan","Dean, Regular Studies",158168,1199,2020/2021,Universities and Colleges
Langara College,"Fisher, Lisa",Director,163201,4020,2020/2021,Universities and Colleges
Langara College,"Cresswell, David",Associate Vice-President,163902,2995,2020/2021,Universities and Colleges
Langara College,"Heldman, Margaret","Provost and Vice-President, Academic",181632,766,2020/2021,Universities and Colleges
Langara College,"Mason, Valerie","Vice-President, People and Culture",187055,1296,2020/2021,Universities and Colleges
Langara College,"Sokha, Viktor","Vice-President, Finance and Administration",197922,1445,2020/2021,Universities and Colleges
Langara College,"Varachia, Yusuf","Vice-President, External",203109,91,2020/2021,Universities and Colleges
Langara College,"Trotter, Lane",President and CEO,208666,9212,2020/2021,Universities and Colleges
North Island College,"Petteplace, Lindsa","HR Advisor, Recruit & Benefits",75677,583,2020/2021,Universities and Colleges
North Island College,"Paquet-Combe, Marie-France","Inst, Health Care Assistant",76423,0,2020/2021,Universities and Colleges
North Island College,"Moseley, Ann-Marie","Inst, Bus Admin",77612,0,2020/2021,Universities and Colleges
North Island College,"Howie, Heather","Asst Registrar, Records",78129,734,2020/2021,Universities and Colleges
North Island College,"Leclair, Junko","Mgr, Int Enrol & Recruit",78310,85,2020/2021,Universities and Colleges
North Island College,"Finnerty, Jolean","Manager, Office of Advancement",79289,91,2020/2021,Universities and Colleges
North Island College,"van Orden, Meindert","Inst, English",79682,0,2020/2021,Universities and Colleges
North Island College,"Balfry, Patrick","Inst, Automotive, Trades",80364,0,2020/2021,Universities and Colleges
North Island College,"Nelson, Peggy","Adm Mgr, EVP Academic",80694,46,2020/2021,Universities and Colleges
North Island College,"Beaupre, Byron","Inst, Heavy Duty Mech",80704,0,2020/2021,Universities and Colleges
North Island College,"Child, Sara","Inst, Indigenous Education",81375,0,2020/2021,Universities and Colleges
North Island College,"Deveaux, Natalie","Coord, Assessment Services",81388,1612,2020/2021,Universities and Colleges
North Island College,"Deagle, Sarah","Asst Registrar, Enroll Serv",81389,1065,2020/2021,Universities and Colleges
North Island College,"McConomy, Erin","Inst, English",81778,1685,2020/2021,Universities and Colleges
North Island College,"Harsell, Bradley","Inst, Electronics",81815,1134,2020/2021,Universities and Colleges
North Island College,"Jones, Michele","Inst, Math/Sciences",81816,0,2020/2021,Universities and Colleges
North Island College,"Posner, Christopher","Inst, Automotive Mechanics",81891,0,2020/2021,Universities and Colleges
North Island College,"Hartnett, Caitlin","Inst, Adult Basic Ed",83152,5625,2020/2021,Universities and Colleges
North Island College,"Elias, Harley","Inst, Tourism",83337,0,2020/2021,Universities and Colleges
North Island College,"Patterson, Deena","HR Advisor, HRM & HRIS",83849,0,2020/2021,Universities and Colleges
North Island College,"Bellham, Darin","Ass. Registrar, Student Services",83868,0,2020/2021,Universities and Colleges
North Island College,"Wallace, Jason","Manager,Purch,Print,Retail Serv",84129,13587,2020/2021,Universities and Colleges
North Island College,"Haugen, Robert","Mgr, Contract & Training Services",85275,1034,2020/2021,Universities and Colleges
North Island College,"Watts, Lesley-Anne","Inst, English",86093,0,2020/2021,Universities and Colleges
North Island College,"Girard, Elizabeth","Inst, Acc Learning",86725,0,2020/2021,Universities and Colleges
North Island College,"Elgersma, Fetze","Int Mgr, App Services & Edu Tech",86784,980,2020/2021,Universities and Colleges
North Island College,"Yells, Bryan","Mgr, Facilities Operations",86832,1908,2020/2021,Universities and Colleges
North Island College,"Skulmoski, Wes","Mgr, Inst Research & Planning",87342,0,2020/2021,Universities and Colleges
North Island College,"Banton-Smith, Samantha","Inst, Counsellor,Human Services",87472,0,2020/2021,Universities and Colleges
North Island College,"Scholtz, Antonie","Inst, Human/Social Sciences",88212,0,2020/2021,Universities and Colleges
North Island College,"Taylor, Jason","Inst, Electrical",89213,0,2020/2021,Universities and Colleges
North Island College,"Shantz, Susan","Inst, Human Services",89369,743,2020/2021,Universities and Colleges
North Island College,"Van De Ven, Gerald","Manager, Health & Safety",89577,0,2020/2021,Universities and Colleges
North Island College,"Russell, Elizabeth","Inst, Fine Arts",90002,0,2020/2021,Universities and Colleges
North Island College,"Blacquiere, Ashley","Inst, Digital Design & Development",90316,2167,2020/2021,Universities and Colleges
North Island College,"Bennis, Othman","Inst, Business Admin",90340,2484,2020/2021,Universities and Colleges
North Island College,"Connell, Katrina","Inst, Early Child Care Ed",90438,0,2020/2021,Universities and Colleges
North Island College,"Irving, Alan","Inst, Professional Cook",90506,0,2020/2021,Universities and Colleges
North Island College,"Hearnden, Margaret",Global Learning Facilitator,91020,1000,2020/2021,Universities and Colleges
North Island College,"Tabata, Naomi","Manager, CARTI",91327,0,2020/2021,Universities and Colleges
North Island College,"Jones, Miriam","Mgr, Stud Servs & Projs",91643,1126,2020/2021,Universities and Colleges
North Island College,"Anderson, James","Inst, Human/Social Sciences",93811,157,2020/2021,Universities and Colleges
North Island College,"Tilston, Caroline","Inst, Nursing",93839,0,2020/2021,Universities and Colleges
North Island College,"Fraser, Joanna","Inst, Nursing",94109,5000,2020/2021,Universities and Colleges
North Island College,"Martin, Dean","Manager, Student Life",94431,374,2020/2021,Universities and Colleges
North Island College,"Trudel, Anthony","Inst, Adult Basic Ed & Assessment",94511,406,2020/2021,Universities and Colleges
North Island College,"Plautz, Karl","Inst, Welder Fabricator",95829,0,2020/2021,Universities and Colleges
North Island College,"Chapelle, Alan","Inst, Bus Admin",96311,0,2020/2021,Universities and Colleges
North Island College,"Schmidt, Danita","Inst, Adult Basic Ed",96514,0,2020/2021,Universities and Colleges
North Island College,"Caraballo Acosta, Pedro","Inst, Tourism",96584,7524,2020/2021,Universities and Colleges
North Island College,"Gray, Danean","Manager, Human Resources",96585,91,2020/2021,Universities and Colleges
North Island College,"Johnsen, Kelly","Inst, Human Services",96715,744,2020/2021,Universities and Colleges
North Island College,"Rowes, Amy","Counsellor, ",97051,1880,2020/2021,Universities and Colleges
North Island College,"Cameron, Debra","Inst, ABE & Math & Sciences",97467,401,2020/2021,Universities and Colleges
North Island College,"Awai, Katriona","Manager, Financial Services",97514,1995,2020/2021,Universities and Colleges
North Island College,"Schiller, Suzanne","Fac, Learning Commons",98605,0,2020/2021,Universities and Colleges
North Island College,"Bauby, Xavier","Inst, Professional Cook",98632,0,2020/2021,Universities and Colleges
North Island College,"Davis, Ronald","Inst, Bus Admin",98813,0,2020/2021,Universities and Colleges
North Island College,"Merry, Donna","Reg Mgr, Mixalakwila Campus",98969,0,2020/2021,Universities and Colleges
North Island College,"McKay, Elizabeth","Inst, Nursing",99111,0,2020/2021,Universities and Colleges
North Island College,"Gingras, Jeannette","Inst, Office Admin",99222,0,2020/2021,Universities and Colleges
North Island College,"Deagle, Heidi","Inst, Nursing",99223,0,2020/2021,Universities and Colleges
North Island College,"Dack, Richard","Inst, Nursing",99255,91,2020/2021,Universities and Colleges
North Island College,"Marriott, Judith","Inst, Bus Admin",99289,1625,2020/2021,Universities and Colleges
North Island College,"Wilson, Megan","Inst, Media/Graphic Design, Fine Ar",99291,3791,2020/2021,Universities and Colleges
North Island College,"Gardiner-Hynds, Richelle","Inst, Human/Social Sciences",99292,0,2020/2021,Universities and Colleges
North Island College,"Baird, Niki","Fac, Accessible Learning",99298,1741,2020/2021,Universities and Colleges
North Island College,"Almond, Janis","Fac, Accessible Learning",99305,0,2020/2021,Universities and Colleges
North Island College,"Harrison, Donna","Inst, Math/Sciences",99313,0,2020/2021,Universities and Colleges
North Island College,"Gereluk, Theresa","Inst, Early Child Care Ed",99314,0,2020/2021,Universities and Colleges
North Island College,"Batch, Cory","Inst, Electronics",99333,4069,2020/2021,Universities and Colleges
North Island College,"Batho, Catherine","Inst, Early Childhood Education",99333,136,2020/2021,Universities and Colleges
North Island College,"Diemer, Jason","Inst, Math/Sciences",99333,0,2020/2021,Universities and Colleges
North Island College,"Faust, Sandra","Inst, Adult Basic Ed",99333,0,2020/2021,Universities and Colleges
North Island College,"George, Darren","Inst, Math/Sciences",99333,0,2020/2021,Universities and Colleges
North Island College,"Hardin, Erik","Inst, Carpentry Apprentice",99333,0,2020/2021,Universities and Colleges
North Island College,"Hinman-Smith, Daniel","Inst, Human/Social Sciences",99333,0,2020/2021,Universities and Colleges
North Island College,"Laird, Robert","Inst, Carpentry Apprentice",99333,0,2020/2021,Universities and Colleges
North Island College,"Lawrence, Jeffrey","Inst, Human/Social Sciences",99333,0,2020/2021,Universities and Colleges
North Island College,"Lowey Mackenzie, Kerri","Inst, Human Services",99333,0,2020/2021,Universities and Colleges
North Island College,"Lu, Frank","Inst, Bus Admin",99333,600,2020/2021,Universities and Colleges
North Island College,"Madarasz, Christian","Inst, Office Admin",99333,0,2020/2021,Universities and Colleges
North Island College,"Mason, Karen","Inst, Nursing (SH)",99333,7698,2020/2021,Universities and Colleges
North Island College,"Milligan, Sandra","Inst, Math/Sciences",99333,696,2020/2021,Universities and Colleges
North Island College,"Morrison, William","Inst, College Centre",99333,0,2020/2021,Universities and Colleges
North Island College,"Newton, Sean","Inst, English",99333,2500,2020/2021,Universities and Colleges
North Island College,"Oberik, Lynne","Inst, Nursing",99333,586,2020/2021,Universities and Colleges
North Island College,"O'Donnell, Kathleen","Inst, Acc Learning",99333,0,2020/2021,Universities and Colleges
North Island College,"Pelletier, Norma","Inst, Bus Admin",99333,0,2020/2021,Universities and Colleges
North Island College,"Perron, Linda","Inst, Fine Arts",99333,0,2020/2021,Universities and Colleges
North Island College,"Petr, Trevor","Inst, Electrical",99333,0,2020/2021,Universities and Colleges
North Island College,"Tulloch, Laurie","Inst, Early Child Care Ed",99333,0,2020/2021,Universities and Colleges
North Island College,"Wang, Sherrie","Inst, Math/Sciences",99333,202,2020/2021,Universities and Colleges
North Island College,"Willers, Michael","Inst, Math/Sciences",99333,0,2020/2021,Universities and Colleges
North Island College,"Wrye, Jennifer","Inst, Human/Social Sciences",99333,0,2020/2021,Universities and Colleges
North Island College,"Zhao, Chunxiao","Inst, Bus Admin",99333,2500,2020/2021,Universities and Colleges
North Island College,"Burton, Pamela","Inst, Nursing",99334,0,2020/2021,Universities and Colleges
North Island College,"Vipond, Sara","Inst, Fine Arts",99334,3848,2020/2021,Universities and Colleges
North Island College,"Ackland, Shirley","Fac, Appld Bus Tech",99335,0,2020/2021,Universities and Colleges
North Island College,"Budisa-Bonneau, Anita","Coord, Work Integrated Ed",99335,1864,2020/2021,Universities and Colleges
North Island College,"Gaetz, Roslyn","Fac, Access Learn Serv",99335,0,2020/2021,Universities and Colleges
North Island College,"Gallant, Lynette","Coord, Library Services",99335,2698,2020/2021,Universities and Colleges
North Island College,"Harris, Wendy","Learning Specialist, CVC",99335,895,2020/2021,Universities and Colleges
North Island College,"Mayboudi, Ali","Inst, Bus Admin",99335,0,2020/2021,Universities and Colleges
North Island College,"Chow, Yiling","Inst, Human/Social Sciences",99339,396,2020/2021,Universities and Colleges
North Island College,"Pinel, David","Inst, Indigenous Eco Touris",99346,922,2020/2021,Universities and Colleges
North Island College,"Carrel, Alix","Inst, Human/Social Sciences",99351,56,2020/2021,Universities and Colleges
North Island College,"Simpson, Nadine","Inst, Adult Basic Ed",99355,401,2020/2021,Universities and Colleges
North Island College,"McCaffrey, Noreen","Inst, Adult Basic Ed Assessment",99363,525,2020/2021,Universities and Colleges
North Island College,"Gus, Wilma","Inst, Adult Basic Ed",99394,2975,2020/2021,Universities and Colleges
North Island College,"McIntosh, Stephen","Inst, Joinery/Cabinet",99397,0,2020/2021,Universities and Colleges
North Island College,"Goodliffe, Rachel","Inst, Practical Nursing",99440,0,2020/2021,Universities and Colleges
North Island College,"Lightfoot, Dennis","Inst, Math/Sciences",99480,56,2020/2021,Universities and Colleges
North Island College,"Charette, Nick","Inst, Plumbing/Heating",99986,0,2020/2021,Universities and Colleges
North Island College,"Stuart, Leslie","Coord, Learning Centre, PN",101043,0,2020/2021,Universities and Colleges
North Island College,"Erickson, Murray","Inst, Bus Admin",101259,2328,2020/2021,Universities and Colleges
North Island College,"McPherson, Barbara","Inst, Practical Nursing",101437,0,2020/2021,Universities and Colleges
North Island College,"Brady, Aisling","Inst, Math/Sciences",101514,0,2020/2021,Universities and Colleges
North Island College,"Cumming, Anne","Inst, English",101955,757,2020/2021,Universities and Colleges
North Island College,"Hartman, RaeAnn","Assoc Dean, Health & Human",102150,331,2020/2021,Universities and Colleges
North Island College,"Michaud, Laurie","Inst, Nursing Coord Practice Plc.",102675,4357,2020/2021,Universities and Colleges
North Island College,"MacFadgen, Lynne","Regional Dir, CE & Training",102800,0,2020/2021,Universities and Colleges
North Island College,"Shopland, Kelly","Dir, Indigenous Education",105353,0,2020/2021,Universities and Colleges
North Island College,"Meiers, Janice","Inst, Nursing",106813,0,2020/2021,Universities and Colleges
North Island College,"Khan, Alexandra","Dir, Marketing & Comm",107538,13622,2020/2021,Universities and Colleges
North Island College,"Blaiklock, Felicity","Dir, Student Affairs & PA Admin",109718,171,2020/2021,Universities and Colleges
North Island College,"Knaack, Liesel","Dir, Cen T & L Innovation",110195,993,2020/2021,Universities and Colleges
North Island College,"Udy, Christopher","Dir, Trades & Technical",111772,0,2020/2021,Universities and Colleges
North Island College,"Parkinson, William","Dir, Enrollment Planning",113869,574,2020/2021,Universities and Colleges
North Island College,"Fleck, Susan","Director, Finance",114230,2061,2020/2021,Universities and Colleges
North Island College,"Cruickshank, Neil","Dean, Arts/Sciences/Tech",125747,228,2020/2021,Universities and Colleges
North Island College,"Haggith, Kathleen","Dean, Health & Human Services",125747,741,2020/2021,Universities and Colleges
North Island College,"Naugler, Diane Dean",", Bus & Applied Studies",125747,158,2020/2021,Universities and Colleges
North Island College,"O'Connell, Cheryl","Dean, Trades & Technical",125747,4442,2020/2021,Universities and Colleges
North Island College,"Johns, David","Inst, Electrical",126183,0,2020/2021,Universities and Colleges
North Island College,"Crewe, Ken","Dir, Human Resources",130044,0,2020/2021,Universities and Colleges
North Island College,"Graham, David","Dir, Facilities Management",130247,3864,2020/2021,Universities and Colleges
North Island College,"Herringer, Mark","Exec Dir, Int'l Education",133778,1101,2020/2021,Universities and Colleges
North Island College,"Kuhnert, Kathleen","Assoc VP, Stu Serv/Registra",134986,1398,2020/2021,Universities and Colleges
North Island College,"Bellavia, Antonio",Ass. Vice President Access,146591,278,2020/2021,Universities and Colleges
North Island College,"Black, Casey","Dir, Information Technology",150315,4035,2020/2021,Universities and Colleges
North Island College,"Heidt, Randall","VP, Strategic Initiatives",152423,7309,2020/2021,Universities and Colleges
North Island College,"Fowler, Colin",Vice-Pres Finance & Facilities,155480,2232,2020/2021,Universities and Colleges
North Island College,"Domae, Lisa","Exec.VP, Academic COO",158631,1211,2020/2021,Universities and Colleges
North Island College,"Bowman, John",President,206755,0,2020/2021,Universities and Colleges
Kwantlen Polytechnic University,"Leung, Robin Ying Kit",Educational Media Strategist,75006,2481,2020/2021,Universities and Colleges
Kwantlen Polytechnic University,"Basra, Armanvir",Interim Business Advisor,75406,2394,2020/2021,Universities and Colleges
Kwantlen Polytechnic University,"Bishop, Barbara","Instructor, Faculty of Health",75546,3245,2020/2021,Universities and Colleges
Kwantlen Polytechnic University,"Garrecht, Maryam","Conference Assistant, Accociate Vice President Academic",75560,2365,2020/2021,Universities and Colleges
Kwantlen Polytechnic University,"Richard, Paul Chair, Environmental Technology Instructor",,75613,525,2020/2021,Universities and Colleges
Kwantlen Polytechnic University,"Bains, Anmol",Senior Network Specialist,75620,200,2020/2021,Universities and Colleges
Kwantlen Polytechnic University,"Young, David",Graphic Design for Marketing Instructor,75716,97,2020/2021,Universities and Colleges
Kwantlen Polytechnic University,"Koskinen, Paivi",Linguistics Instructor,75734,100,2020/2021,Universities and Colleges
Kwantlen Polytechnic University,"Mah, Jaime",Marketing Instructor,75837,0,2020/2021,Universities and Colleges
Kwantlen Polytechnic University,"Blizard, Lida",Nursing Instructor,75841,1153,2020/2021,Universities and Colleges
Kwantlen Polytechnic University,"Han, Terry",School of Business Instructor,75873,96,2020/2021,Universities and Colleges
Kwantlen Polytechnic University,"Ma, Praise",School of Business Instructor,75919,1098,2020/2021,Universities and Colleges
Kwantlen Polytechnic University,"McAuley-Bax, Shauna",School of Business Instructor,75921,100,2020/2021,Universities and Colleges
Kwantlen Polytechnic University,"Marinescu, Daniela",Mathematics Instructor,75946,0,2020/2021,Universities and Colleges
Kwantlen Polytechnic University,"Hunter, Aislinn","Chair, Creative Writing Instructor",76007,100,2020/2021,Universities and Colleges
Kwantlen Polytechnic University,"Hazel, Judith",Nursing Instructor,76047,0,2020/2021,Universities and Colleges
Kwantlen Polytechnic University,"Williams, Allan",Education Assistant Instructor,76090,100,2020/2021,Universities and Colleges
Kwantlen Polytechnic University,"Ferens, Ralph",School of Business Instructor,76094,0,2020/2021,Universities and Colleges
Kwantlen Polytechnic University,"Qin, Shaomin Project Leader",,76247,0,2020/2021,Universities and Colleges
Kwantlen Polytechnic University,"Rupert, John English Instructor",,76278,100,2020/2021,Universities and Colleges
Kwantlen Polytechnic University,"Ashenhurst, Erin",Graphic Design for Marketing Instructor,76355,710,2020/2021,Universities and Colleges
Kwantlen Polytechnic University,"Bhullar, Harleen",Accountant,76621,1661,2020/2021,Universities and Colleges
Kwantlen Polytechnic University,"Severinski, Alana-Marie Health and Benefits Specialist",,76758,848,2020/2021,Universities and Colleges
Kwantlen Polytechnic University,"Joller, Marlis",Interior Design Instructor,76798,0,2020/2021,Universities and Colleges
Kwantlen Polytechnic University,"Zhou, Feixue",Project Leader,76992,552,2020/2021,Universities and Colleges
